"lat","lon"
27.05819444,-80.10330556
27.340665,-82.576786
45.83555556,-124.8016667
30.042056,-93.820792
28.516969,-95.892334
29.506549,-92.550659
28.459033,-96.071778
29.123373,-90.990601
29.292687,-94.77396
29.64032,-93.906555
28.595374,-95.960884
26.955647,-82.055861
30.221102,-86.334229
29.840644,-84.162599
34.669359,-76.807022
36.79279,-75.926743
36.949892,-75.336916
37.776421,-76.093675
39.842286,-73.983765
40.451135,-73.828036
42.407098,-70.610479
33.255776,-78.962192
43.992815,-68.995972
30.240961,-88.077701
30.4063,-81.333605
29.565728,-85.224128
32.995091,-79.526354
31.175,-81.297772
27.659,-97.080067
26.57,-82.156491
32.99,-79.539894
27.549,-82.591883
29.025,-82.788936
47.288545,-122.82589
48.870361,-122.769184
37.86198,-122.472682
38.167495,-122.909946
48.860649,-122.751238
47.857864,-122.577581
47.377662,-122.47407
48.992834,-122.811069
48.844024,-122.733118
48.50091,-122.58688
47.857374,-122.577603
37.829311,-122.451096
47.179971,-122.928443
33.59194444,-117.8777778
29.298975,-94.769554
28.031986,-97.001152
27.76133,-97.259445
28.708957,-95.823498
26.30942,-97.260819
29.890067,-93.846703
28.277172,-96.712074
27.458321,-97.340469
28.470502,-96.409264
33.4,-118.308001
36.6,-121.882948
41.5,-66.1
29.861796,-85.82554
24,-82
33,-77
24.746784,-81.259858
40.63357,-124.311755
41.174132,-124.117394
40.700422,-124.219359
41.243546,-124.093818
39.576056,-123.798848
40.791979,-124.111994
40.856409,-124.100222
40.849268,-124.094214
40.749496,-124.182273
40.853812,-124.097475
39.567588,-123.794728
41.829026,-124.191319
40.858487,-124.104857
48.12,-122.77
47.91666667,-125.55
47.53333333,-122.5
48.9,-123.1
24.65,-82.850763
29.373901,-83.214979
24.5,-76.100065
24.25,-81.719725
24.95,-80.493588
27.57118,-82.6248
24.771951,-80.917574
26.7382,-80.1238
47.58333333,-122.36667
44.618822,-124.087515
38.62602,-74.9619
38.932974,-74.901942
24.729533,-81.045198
24.551807,-81.818333
24.625484,-82.868857
26.942884,-80.067873
29.454631,-80.371514
31.119093,-80.543631
28.144258,-80.058802
28.873504,-84.162994
33.780393,-77.375808
29.240216,-86.152725
27.243185,-82.911466
32.63441,-79.114852
30.1893,-87.4375
27.1019,-96.6271
28.2086,-90.7612
26.31888889,-96.68611111
27.39041667,-96.7555787
28.12555556,-96.0675
30.09833333,-88.13347222
29.7145915,-88.79352941
27.58555556,-96.855
27.96055556,-96.26916667
26.66666667,-97.16666667
26.115986,-97.239403
28.921631,-95.292627
29.358239,-92.006692
29.878755,-88.548412
29.5,-85.285651
27.794471,-97.048688
28.5,-95.015471
29,-94.91522
24.721971,-81.040391
29.7624,-87.8267
27.975,-97.4851
27.7715,-79.0587
25.0792,-80.7984
29.31,-94.8409
29.1742,-91.7832
27.0023,-97.6463
28.7217,-96.2042
26.9796,-82.1685
26.509905,-82.244568
42.423457,-68.19397
41,-71.5
42.25,-69
42.66666667,-66
41.33333333,-67
38.5,-73.5
47.92366667,-125.82
37.615,-122.952
40.77166667,-124.4688333
29.512508,-80.593424
34.395923,-76.355826
28.833642,-84.863595
32.787385,-79.109024
26.119191,-82.804319
29.185168,-84.823353
25.23912,-82.492183
31.0604,-77.5149
25,-83
30.7346,-79.9058
28,-84
31,-80
32,-79
24.5747,-82.1167
26.8633,-81.6282
48.390914,-124.703138
48.410061,-122.681653
47.587642,-122.422101
48.586601,-122.861554
47.150501,-122.755811
48.167917,-123.424604
28.433411,-80.404958
31.178176,-81.09245
29.435157,-91.684289
30.058322,-85.745327
34.72727,-76.398599
32.802165,-79.369516
33.5,-118.87234
33.97002,-118.463147
33.420061,-117.62886
32.751507,-117.310883
33.703142,-118.268941
34.266135,-119.300975
30.997623,-78.999996
38.141458,-76.248649
34.554813,-76.951554
39.679788,-74.104036
41.338283,-72.180204
41.328358,-72.085133
41.275742,-72.446651
41.989325,-66.606787
34.5507,-76.5795
32.8065,-79.5043
34.0142,-77.7383
29.9086,-81.2426
33.535494,-79.020026
30.2438,-87.5857
30.122227,-85.695735
32.462267,-80.452995
32.835462,-79.990454
32.07052185,-81.22836985
32.294722,-80.704722
36.936721,-76.006279
33.004633,-79.352989
32.770966,-79.894323
32.324276,-80.782871
32.748301,-79.894996
27.766191,-80.381584
26.687957,-97.410393
31.542845,-81.248817
32.634604,-80.007963
32.907839,-79.840422
29.396534,-94.647331
29.6714,-84.9883
36.543846,-121.951103
36.640325,-121.885872
35.454518,-120.997353
36.067122,-121.601511
35.640453,-121.190064
36.945502,-122.032814
32.687498,-117.254877
38.215,-123.155
32.75,-117.25
34.56666667,-120.6366667
47.422513,-122.428064
37.005,-122.26375
47.62,-122.58
47.28,-122.448
47.59,-122.341
36.44823433,-121.8984507
36.062803,-121.807658
41.752965,-124.376048
34.114036,-120.364404
48.053958,-122.631295
41.07,-124.35
39.72,-124.03
38.03,-123.83
44.92,-124.42
42.89,-124.78
42.61,-124.71
42.29,-124.62
46.09,-124.4
46.06,-124.7
39.39,-123.95
41.71,-124.47
41.37,-124.47
41.19,-124.37
40.93,-124.44
45.39,-124.17
45.06,-124.59
45.06,-124.37
45.05,-124.68
42.88,-124.8
42.71,-124.71
46.07,-124.68
45.62,-124.57
45.35,-124.37
45.02,-124.34
47.75,-125.07
46.75,-124.75
47.9,-125.59
47.27,-124.85
46.06,-124.53
46.06,-124.47
45.72,-124.26
45.39,-124.22
45.39,-124.27
43.25,-67.53333333
42.811522,-69.63501
43.9759,-124.65957
39.48122,-123.85387
48.50554,-125.79765
